# kapture format: 1.1
# timestamp, device_id, qw, qx, qy, qz, tx, ty, tz
    5782, cam_05427, -0.0283168, -0.389655, 0.0689346, 0.917941, 615.013, 73.8947, 565.076
    5783, cam_05427, -0.0103052, -0.359759, 0.0988263, 0.92774, 651.975, 57.5628, 525.108
    5784, cam_05427, -0.0366493, -0.360515, 0.0867263, 0.927989, 651.011, 93.1652, 522.36
    5785, cam_05427, -0.0375658, -0.346374, 0.0973215, 0.932278, 667.76, 97.9002, 501.125
    5786, cam_05427, -0.0196958, -0.342885, 0.101249, 0.933697, 673.934, 70.4514, 498.754
    5787, cam_05427, 0.00928369, -0.327806, 0.123129, 0.936641, 690.294, 31.0798, 481.2
    5788, cam_05427, -0.0211295, -0.34067, 0.0853917, 0.936059, 678.728, 64.488, 495.319
    5789, cam_05427, -0.0807984, -0.376087, 0.171127, 0.907053, 630.883, 208.747, 519.313
    5790, cam_05427, -0.0568515, -0.550172, 0.121645, 0.824185, 376.744, 174.178, 734.893
    5791, cam_05427, 0.123573, 0.833105, -0.110606, -0.527667, -303.234, 260.187, 743.881
    5792, cam_05427, 0.177007, 0.97674, -0.0104706, -0.120575, -805.056, 62.65, 249.373
    5793, cam_05427, 0.142936, 0.95155, 0.0411559, 0.269124, -747.714, -126.729, -373.436
    5794, cam_05427, 0.125315, 0.987051, -0.0232513, 0.0973922, -837.95, 22.376, -111.285
    5795, cam_05427, 0.106014, 0.797276, -0.116034, -0.582793, -194.366, 252.23, 783.304
    5796, cam_05427, -0.0631087, -0.440086, 0.142408, 0.884342, 555.952, 178.977, 612.477
    5797, cam_05427, -0.0314685, -0.282535, 0.143504, 0.94794, 739.666, 94.2188, 401.653
    5798, cam_05427, -0.0308239, -0.322649, 0.130394, 0.936987, 703.688, 96.6998, 462.708
    5799, cam_05427, -0.0401275, -0.321129, 0.117921, 0.938808, 705.748, 106.013, 459.232
    5800, cam_05427, -0.0250681, -0.321595, 0.131396, 0.937381, 707.555, 87.2324, 462.017
    5801, cam_05427, -0.0313115, -0.34299, 0.140038, 0.928314, 686.236, 105.87, 490.86
    5802, cam_05427, -0.0264758, -0.347347, 0.135454, 0.927524, 683.253, 96.6859, 498.556
    5803, cam_05427, -0.0265623, -0.3328, 0.101519, 0.937141, 700.232, 78.2251, 479.486
    5804, cam_05427, -0.0395229, -0.348133, 0.112037, 0.929887, 684.117, 106.699, 498.443
    5805, cam_05427, -0.012534, -0.351215, 0.111379, 0.929562, 683.523, 62.8402, 508.121
    5806, cam_05427, -0.0170681, -0.343967, 0.073442, 0.93595, 692.837, 51.095, 497.97
    5807, cam_05427, -0.0193326, -0.28887, 0.0822303, 0.953634, 747.236, 51.3323, 413.516
    5808, cam_05427, -0.0326141, -0.310643, 0.0284556, 0.949541, 728.119, 54.6919, 447.553
    5809, cam_05427, -0.0382477, -0.30243, 0.0716989, 0.949701, 736.293, 80.3737, 431.738
    5810, cam_05427, -0.0223589, -0.325844, 0.0986071, 0.940001, 716.042, 68.0093, 468.156
    5811, cam_05427, -0.0330582, -0.37072, 0.0596833, 0.926235, 668.393, 73.1028, 534.659
    5812, cam_05427, -0.0391147, -0.427059, 0.0270765, 0.902972, 598.144, 68.0647, 613.978
    5813, cam_05427, 0.014381, -0.418661, 0.0469023, 0.906817, 611.357, -7.0149, 605.695
    5814, cam_05427, -0.0016787, -0.389239, 0.0524743, 0.919639, 650.961, 19.3657, 563.946
    5815, cam_05427, -0.0215174, -0.377891, 0.0496928, 0.924265, 665.679, 49.4403, 545.971
    5816, cam_05427, 0.0110312, -0.375317, 0.052455, 0.925345, 669.556, -3.07075, 544.772
    5817, cam_05427, -0.000827497, -0.403991, 0.0727054, 0.911869, 635.948, 30.2888, 584.102
    5818, cam_05427, 0.0107928, -0.376325, 0.0841274, 0.922597, 670.394, 13.2251, 546.161
    5819, cam_05427, -0.00268819, -0.406236, 0.0526326, 0.912247, 635.817, 22.1563, 586.975
    5820, cam_05427, -0.0111045, -0.398679, 0.0535404, 0.915459, 646.69, 35.6741, 575.589
    5821, cam_05427, 0.0188686, -0.396369, 0.0702097, 0.915208, 649.189, -4.9247, 575.13
    5822, cam_05427, 0.00685699, -0.357494, 0.0759071, 0.9308, 697.011, 12.2806, 517.366
    5823, cam_05427, 0.000402511, -0.33898, 0.0679157, 0.938339, 718.569, 16.9438, 488.577
    5824, cam_05427, 0.0281804, -0.347261, 0.0703682, 0.9347, 708.72, -27.6102, 503.907
    5825, cam_05427, 0.00666992, -0.334013, 0.0773639, 0.939364, 725.749, 9.50089, 481.379
    5826, cam_05427, 0.0126423, -0.32918, 0.0725671, 0.94139, 731.608, -3.42673, 474.399
    5827, cam_05427, -0.0176399, -0.299298, 0.0642277, 0.951832, 762.061, 41.0416, 423.82
    5828, cam_05427, -0.0130832, -0.26276, 0.0662535, 0.962495, 793.498, 29.7014, 364.81
    5829, cam_05427, -0.0164059, -0.207507, 0.0918821, 0.973771, 830.874, 33.8636, 271.533
    5830, cam_05427, -0.00789597, -0.210487, 0.0799224, 0.974292, 830.419, 17.0026, 277.307
    5831, cam_05427, 0.00477302, -0.215622, 0.080059, 0.973178, 828.218, -4.32647, 287.194
    5832, cam_05427, -0.0188761, -0.231063, 0.0768184, 0.969718, 820.211, 37.9901, 309.447
    5833, cam_05427, -0.042949, -0.260543, 0.0037059, 0.964499, 799.32, 63.3073, 358.765
    5834, cam_05427, -0.0238474, -0.209802, -0.00893437, 0.977412, 835.307, 27.8138, 273.224
    5835, cam_05427, -0.00892001, -0.216183, 0.0424034, 0.975391, 833.169, 11.5691, 283.88
    5836, cam_05427, -0.0169893, -0.203128, 0.0515358, 0.977647, 841.442, 26.1539, 260.391
    5837, cam_05427, -0.0455125, -0.265465, 0.0119452, 0.962972, 800.082, 70.2324, 364.986
    5838, cam_05427, -0.0671563, -0.213059, 0.0156042, 0.974604, 832.282, 108.325, 274.816
    5839, cam_05427, -0.0113258, -0.237274, 0.0619311, 0.9694, 824.743, 21.4806, 317.951
    5840, cam_05427, -0.0272944, -0.251862, 0.0664131, 0.965096, 815.406, 51.9927, 340.301
    5841, cam_05427, -0.0052006, -0.215246, 0.0571901, 0.97487, 840.715, 7.20377, 280.069
    5842, cam_05427, 0.0068672, -0.223035, 0.0835699, 0.971197, 836.616, -8.00833, 295.04
    5843, cam_05427, 0.0119064, -0.207685, 0.0843612, 0.974478, 846.297, -19.2466, 268.932
    5844, cam_05427, 0.025013, -0.20198, 0.0955258, 0.974399, 848.96, -41.6558, 261.246
    5845, cam_05427, 0.0183002, -0.197034, 0.104263, 0.974665, 853.377, -29.5341, 251.849
    5846, cam_05427, 0.011302, -0.0816001, 0.115504, 0.989885, 889.144, -39.4259, 48.2003
    5847, cam_05427, 0.0936587, -0.066636, 0.0757365, 0.990481, 872.389, -184.56, 29.6233
    5848, cam_05427, 0.0820106, 0.0456059, 0.0757523, 0.992701, 858.582, -177.642, -169.168
    5849, cam_05427, 0.0809444, 0.305314, 0.0632503, 0.946695, 648.048, -189.917, -585.161
    5850, cam_05427, 0.0708425, 0.48498, 0.0590857, 0.869646, 372.314, -176.258, -793.575
    5851, cam_05427, 0.0725773, 0.663449, 0.0527795, 0.742821, -6.4133, -168.59, -878.557
    5852, cam_05427, 0.0999202, 0.79741, 0.0437297, 0.593499, -358.699, -168.623, -802.414
    5855, cam_05427, 0.111346, 0.983139, -0.0408361, -0.139187, -822.798, 107.941, 334.477
    5856, cam_05427, 0.112279, 0.936201, -0.0551966, -0.328443, -627.326, 163.007, 616.69
    5857, cam_05427, 0.101434, 0.860948, -0.0708145, -0.493422, -358.183, 195.81, 796.001
    5858, cam_05427, 0.070568, 0.70659, -0.0827402, -0.699218, 95.5676, 177.531, 871.513
    5859, cam_05427, -0.0374014, -0.438582, 0.144372, 0.88623, 624.991, 136.265, 625.235
    5860, cam_05427, -0.0374439, -0.253664, 0.114769, 0.959729, 823.439, 82.3944, 340.349
    5861, cam_05427, -0.0489699, -0.108199, 0.103986, 0.987462, 888.435, 73.341, 84.004
    5862, cam_05427, 0.0344183, -0.0919387, 0.142794, 0.984872, 889.583, -79.374, 74.3149
    5863, cam_05427, 0.0229678, -0.0592308, 0.133, 0.989078, 894.614, -66.87, 11.7405
    5864, cam_05427, 0.0178501, -0.0303511, 0.123855, 0.991675, 895.058, -63.5133, -42.1891
    5865, cam_05427, 0.0474412, 0.138112, 0.0984374, 0.98437, 824.046, -139.499, -332.58
    5866, cam_05427, 0.0204871, -0.0642853, 0.0656195, 0.995561, 898.732, -55.9365, 12.8835
    5867, cam_05427, 0.0377815, 0.139575, 0.0699468, 0.987015, 826.764, -110.706, -342.689
    5868, cam_05427, 0.0130759, 0.4524, 0.0679859, 0.889124, 442.252, -100.536, -780.883
    5869, cam_05427, -0.020136, 0.266617, 0.0285067, 0.96317, 713.896, 1.19567, -554.674
    5870, cam_05427, 0.00569188, 0.0365194, 0.0365015, 0.99865, 887.779, -33.46, -173.233
    5871, cam_05427, -0.0014341, -0.230371, 0.0648374, 0.970939, 852.811, 2.78999, 306.357
    5872, cam_05427, -0.0128768, -0.437397, 0.04567, 0.898016, 642.216, 36.1145, 639.498
    5873, cam_05427, -0.0149556, -0.557208, 0.0750536, 0.826839, 443.043, 72.8426, 788.936
    5874, cam_05427, -0.0192494, -0.385653, 0.0823872, 0.918756, 711.998, 61.0613, 560.923
    5875, cam_05427, 0.0278812, -0.0240348, 0.0758103, 0.996443, 903.859, -76.9307, -62.2862
    5876, cam_05427, 0.0483843, 0.165055, 0.0805754, 0.981796, 811.307, -138.774, -388.918
    5877, cam_05427, 0.0168143, 0.306324, 0.0407562, 0.950906, 667.713, -72.202, -616.214
    5878, cam_05427, 0.0589245, 0.522966, 0.0565815, 0.84843, 301.651, -160.992, -846.155
    5879, cam_05427, -0.000332858, 0.520598, 0.0262249, 0.853399, 314.007, -42.5543, -857.113
    5880, cam_05427, -0.0059909, 0.433787, 0.00626721, 0.900974, 476.493, -10.1982, -781.029
    5881, cam_05427, -0.0234399, 0.352209, 0.0155249, 0.935499, 607.208, 11.4877, -685.953
    5882, cam_05427, 0.00661298, 0.539194, 0.0177233, 0.841969, 275.978, -43.302, -873.888
    5883, cam_05427, 0.0102972, 0.547152, 0.0296703, 0.836444, 259.396, -62.8763, -879.148
    5884, cam_05427, 0.0170429, 0.527016, 0.032976, 0.849044, 300.805, -75.7039, -866.298
    5885, cam_05427, 0.034489, 0.530252, 0.0390088, 0.84624, 292.235, -107.71, -867.312
    5886, cam_05427, 0.00589326, 0.525897, 0.0298195, 0.850005, 304.062, -56.2735, -869.535
    5887, cam_05427, -0.00245785, 0.469429, 0.0389439, 0.882108, 415.393, -51.0933, -824.079
    5888, cam_05427, -0.00340549, 0.42136, 0.0236323, 0.906579, 501.743, -31.2864, -777.247
    5889, cam_05427, -0.0328803, 0.460035, 0.00906244, 0.887246, 431.939, 27.2389, -819.77
    5890, cam_05427, -0.00337193, 0.446713, 0.0591156, 0.892716, 458.601, -69.2065, -804.195
    5891, cam_05427, -0.00907136, 0.489167, 0.0467456, 0.870889, 379.209, -51.635, -847.279
    5892, cam_05427, -0.0111054, 0.493456, 0.0565499, 0.867859, 371.364, -60.0466, -851.718
    5893, cam_05427, 0.0186765, 0.525243, 0.0581316, 0.848759, 306.182, -108.48, -874.107
    5894, cam_05427, 0.0157544, 0.558133, 0.0485401, 0.828181, 236.769, -95.1126, -898.35
    5895, cam_05427, 0.00579286, 0.535255, 0.0547265, 0.842896, 286.904, -86.9464, -885.815
    5896, cam_05427, -0.0168968, 0.546581, 0.034968, 0.836505, 263.06, -31.7359, -898.221
    5897, cam_05427, 0.000687637, 0.551435, 0.0111805, 0.834143, 252.537, -27.8463, -902.731
    5898, cam_05427, -0.0177956, 0.619919, 0.0413001, 0.783376, 97.935, -45.3511, -932.811
    5899, cam_05427, 0.0387861, 0.646906, 0.0141565, 0.761451, 28.9888, -81.7172, -936.13
    5900, cam_05427, 0.0480243, 0.628419, 0.0299588, 0.775813, 73.3322, -115.911, -931.121
    5901, cam_05427, 0.0579056, 0.685181, 0.0078115, 0.726025, -69.3906, -93.204, -934.716
    5902, cam_05427, 0.0814463, 0.674011, 0.039183, 0.733172, -45.8036, -167.432, -926.391
    5903, cam_05427, 0.102759, 0.660512, 0.0259685, 0.743297, -18.0776, -176.11, -926.291
    5904, cam_05427, 0.1157, 0.620062, 0.0092299, 0.77592, 76.7646, -176.205, -923.867
    5905, cam_05427, 0.0912836, 0.606472, 0.035229, 0.789061, 119.592, -181.163, -918.984
    5906, cam_05427, 0.0847703, 0.621385, 0.030789, 0.778297, 87.6726, -165.542, -926.106
    5907, cam_05427, 0.0683785, 0.617371, 0.00355779, 0.783686, 103.236, -108.325, -933.579
    5908, cam_05427, 0.0737968, 0.603163, 0.00626774, 0.794172, 136.465, -120.823, -928.432
    5909, cam_05427, 0.0968011, 0.561434, 0.011975, 0.821753, 224.984, -164.639, -904.796
    5910, cam_05427, 0.0766308, 0.608963, -0.000960716, 0.789488, 124.425, -114.694, -931.996
    5911, cam_05427, 0.069769, 0.620064, -0.00635595, 0.781417, 101.139, -97.0815, -937.327
    5912, cam_05427, 0.0786068, 0.598451, -0.00260958, 0.797289, 150.831, -116.82, -928.913
    5913, cam_05427, 0.117799, 0.599451, 0.0120411, 0.791604, 134.938, -188.426, -920.121
    5914, cam_05427, 0.117628, 0.563668, 0.0380587, 0.816697, 217.402, -226.297, -896.007
    5915, cam_05427, 0.0873918, 0.564957, 0.0378965, 0.819604, 227.841, -183.987, -903.619
    5916, cam_05427, 0.0688689, 0.579444, 0.00621315, 0.812073, 202.146, -117.485, -921.314
    5917, cam_05427, 0.0757252, 0.570415, -0.0104185, 0.817792, 221.801, -107.404, -918.61
    5918, cam_05427, 0.0911406, 0.556683, -0.00604704, 0.825688, 248.529, -136.79, -908.46
    5919, cam_05427, 0.102136, 0.539985, 0.0540909, 0.833702, 281.656, -226.448, -881.116
    5920, cam_05427, 0.11482, 0.532515, 0.0474839, 0.837251, 293.378, -237.642, -874.919
    5921, cam_05427, 0.0821739, 0.581115, 0.0256523, 0.809256, 200.51, -161.013, -918.09
    5922, cam_05427, 0.0979073, 0.554412, 0.0356205, 0.825695, 255.764, -197.868, -897.507
    5923, cam_05427, 0.080321, 0.531193, 0.0844581, 0.839195, 313.32, -230.406, -871.706
    5924, cam_05427, 0.175561, 0.681467, 0.087112, 0.705119, -87.1452, -347.878, -884.929
    5925, cam_05427, 0.0651008, 0.590848, 0.0151275, 0.804009, 187.766, -123.347, -928.303
    5926, cam_05427, 0.0677497, 0.502859, -0.00861261, 0.861666, 378.858, -106.849, -870.92
    5927, cam_05427, 0.095498, 0.488071, 0.0172978, 0.867391, 400.48, -179.562, -849.889
    5928, cam_05427, 0.0751795, 0.511698, 0.0441461, 0.854731, 361.21, -176.994, -868.734
    5929, cam_05427, 0.0724061, 0.552881, -0.0109238, 0.830036, 275.862, -105.821, -911.283
    5930, cam_05427, 0.0859396, 0.569553, 0.0169838, 0.817273, 235.84, -157.756, -915.699
    5931, cam_05427, 0.0926143, 0.584114, 0.0329047, 0.805699, 201.632, -185.785, -919.34
    5932, cam_05427, 0.125454, 0.585203, 0.0543887, 0.799275, 186.257, -258.484, -905.652
    5933, cam_05427, 0.132727, 0.550213, 0.0678197, 0.821614, 262.163, -288.157, -878.297
    5934, cam_05427, 0.12502, 0.560538, 0.0617959, 0.816302, 244.628, -269.522, -889.943
    5935, cam_05427, 0.113655, 0.563986, 0.0589583, 0.815798, 243.565, -249.825, -896.571
    5936, cam_05427, 0.091032, 0.587561, 0.0415914, 0.802967, 200.417, -194.902, -921.136
    5937, cam_05427, 0.096965, 0.552671, 0.00463203, 0.827726, 278.107, -161.927, -907.863
    5938, cam_05427, 0.0801109, 0.537776, 0.0452794, 0.838051, 317.688, -186.052, -890.688
    5939, cam_05427, 0.0665789, 0.537868, 0.0292482, 0.839887, 322.72, -147.101, -896.679
    5940, cam_05427, 0.0818841, 0.512007, 0.0168172, 0.854904, 373.564, -157.905, -875.415
    5941, cam_05427, 0.0359858, 0.526701, 0.0385055, 0.848415, 355.561, -111.077, -890.624
    5942, cam_05427, 0.0898921, 0.542326, 0.0435236, 0.834211, 309.438, -198.899, -893.275
    5943, cam_05427, 0.086433, 0.572374, 0.0544602, 0.813604, 245.411, -205.715, -912.095
    5944, cam_05427, 0.0790909, 0.591028, 0.0499491, 0.801209, 206.12, -188.988, -925.993
    5945, cam_05427, 0.0806305, 0.594739, 0.046493, 0.798513, 198.085, -186.799, -928.769
    5946, cam_05427, 0.123415, 0.589633, 0.0395016, 0.797208, 193.806, -239.538, -918.083
    5947, cam_05427, 0.0760972, 0.531741, 0.0488319, 0.842066, 342.871, -184.85, -887.364
    5948, cam_05427, 0.0914246, 0.539733, 0.0383077, 0.83598, 321.717, -195.948, -893.612
    5949, cam_05427, 0.0867744, 0.539278, 0.0215722, 0.837368, 325.469, -169.741, -898.451
    5950, cam_05427, 0.112527, 0.52077, 0.0346586, 0.845538, 355.608, -225.655, -875.153
    5951, cam_05427, 0.110902, 0.505597, 0.0304768, 0.85507, 388.823, -220.065, -863.117
    5952, cam_05427, 0.102218, 0.556581, 0.0222606, 0.824181, 285.356, -192.752, -909.592
    5953, cam_05427, 0.0906327, 0.593387, 0.00711107, 0.799767, 206.915, -152.978, -938.513
    5954, cam_05427, 0.133707, 0.610665, 0.0319819, 0.779864, 147.851, -243.286, -931.08
    5955, cam_05427, 0.115515, 0.614783, 0.0208846, 0.779911, 147.942, -203.32, -941.229
    5956, cam_05427, 0.0976697, 0.625871, -0.0027771, 0.773782, 129.378, -145.918, -955.137
    5957, cam_05427, 0.102582, 0.604696, 0.0431183, 0.788645, 179.957, -214.947, -934.498
    5958, cam_05427, 0.118853, 0.627665, 0.0392702, 0.768354, 117.839, -230.616, -941.514
    5959, cam_05427, 0.10082, 0.676912, 0.0527349, 0.727217, 0.71483, -219.096, -952.279
    5960, cam_05427, 0.126213, 0.701503, 0.0430709, 0.700078, -75.8629, -234.373, -946.098
    5961, cam_05427, 0.114938, 0.74543, 0.0292662, 0.655947, -192.928, -191.931, -939.234
    5962, cam_05427, 0.149725, 0.701727, 0.0317166, 0.695813, -86.9913, -247.103, -942.496
    5963, cam_05427, 0.146504, 0.68832, 0.0011724, 0.710458, -47.6747, -203.384, -955.998
    5964, cam_05427, 0.139002, 0.656762, 0.0151937, 0.741021, 40.7838, -221.647, -952.595
    5965, cam_05427, 0.141063, 0.676398, 0.0352048, 0.722044, -10.5735, -247.715, -947.305
    5966, cam_05427, 0.136532, 0.678936, 0.0304938, 0.720746, -13.7519, -235.065, -950.874
    5967, cam_05427, 0.112284, 0.698341, 0.0304269, 0.706248, -53.18, -200.595, -957.928
    5968, cam_05427, 0.0584615, 0.704435, 0.030928, 0.70668, -50.654, -131.416, -970.547
    5969, cam_05427, 0.0935773, 0.706975, 0.0266009, 0.700515, -67.6717, -170.318, -964.148
    5970, cam_05427, 0.0947855, 0.712182, 0.0646647, 0.692554, -81.3276, -226.437, -952.059
    5971, cam_05427, 0.114877, 0.788662, 0.0335836, 0.603065, -312.563, -190.683, -911.833
    5972, cam_05427, 0.123539, 0.805522, 0.0482435, 0.577534, -367.951, -219.08, -885.131
    5973, cam_05427, 0.133453, 0.827939, 0.0567089, 0.541748, -443.122, -236.232, -846.233
    5974, cam_05427, 0.141442, 0.899306, 0.0381746, 0.41205, -682.164, -181.098, -686.577
    5975, cam_05427, 0.161576, 0.905494, 0.0459118, 0.389699, -714.647, -203.135, -647.134
    5976, cam_05427, 0.155097, 0.976763, 0.0142312, 0.147228, -957.552, -74.2643, -236.922
    5977, cam_05427, 0.144911, 0.947779, -0.0201789, -0.283389, -805.414, 115.459, 562.269
    5978, cam_05427, 0.116364, 0.737974, -0.0897336, -0.658637, -73.9434, 269.977, 947.963
    5979, cam_05427, -0.0778059, -0.505597, 0.103189, 0.853036, 506.495, 215.541, 820.112
    5980, cam_05427, -0.107974, -0.625488, 0.0668284, 0.769831, 231.949, 233.254, 930.596
    5981, cam_05427, 0.124124, 0.735221, -0.0662154, -0.663067, -70.1332, 247.63, 952.131
    5982, cam_05427, 0.151752, 0.821981, -0.0571169, -0.545945, -354.694, 248.858, 885.196
    5983, cam_05427, 0.143472, 0.8826, -0.0309891, -0.446624, -558.19, 174.396, 792.467
    5984, cam_05427, 0.144866, 0.896116, -0.00465652, -0.419487, -607.721, 123.041, 764.402
    5985, cam_05427, 0.122843, 0.880442, 0.00329333, -0.457953, -539.627, 98.4862, 816.329
    5986, cam_05427, 0.107977, 0.8879, -0.011425, -0.44704, -559.932, 106.735, 800.432
    5987, cam_05427, 0.11796, 0.908762, -0.0178935, -0.399895, -640.611, 117.067, 734.737
    5988, cam_05427, 0.114258, 0.872762, -0.0347001, -0.473315, -510.008, 156.744, 823.147
    5989, cam_05427, 0.103853, 0.939353, 0.00146612, -0.326846, -749.21, 55.9145, 629.579
    5990, cam_05427, 0.126805, 0.967625, -0.0179468, -0.217486, -872.116, 81.4088, 438.854
    5991, cam_05427, 0.128493, 0.9749, 0.00309682, -0.181798, -902.522, 33.4289, 378.801
    5992, cam_05427, 0.127621, 0.990255, 0.025488, -0.049576, -969.027, -43.54, 134.364
    5993, cam_05427, 0.131852, 0.990697, 0.0318331, -0.0110102, -975.131, -65.4793, 60.5555
    5994, cam_05427, 0.115917, 0.990743, 0.0470606, 0.0526928, -970.892, -111.203, -61.9232
    5995, cam_05427, 0.120433, 0.991412, 0.0488844, -0.0144184, -971.77, -99.2168, 68.072
    5996, cam_05427, 0.151574, 0.984864, 0.0361052, -0.0759299, -960.16, -53.2938, 184.646
    5997, cam_05427, 0.12734, 0.990446, 0.0234532, -0.0474524, -970.527, -41.606, 124.178
    5998, cam_05427, 0.121154, 0.986167, 0.00224226, -0.113097, -948.495, 13.891, 243.486
    5999, cam_05427, 0.150211, 0.962551, -0.0337295, -0.223148, -869.862, 121.353, 433.126
    6000, cam_05427, 0.149002, 0.968907, -0.020465, -0.196467, -894.51, 88.0576, 388.593
    6001, cam_05427, 0.117995, 0.988119, 0.00464128, -0.0983654, -955.787, 4.21856, 212.691
    6002, cam_05427, 0.136228, 0.990318, -0.00585088, 0.0260567, -978.702, -4.61096, -31.1343
    6003, cam_05427, 0.159035, 0.977842, -0.026732, -0.133487, -938.294, 84.2286, 266.938
    6004, cam_05427, 0.121709, 0.966134, -0.0499036, -0.221993, -871.432, 136.813, 425.2
    6005, cam_05427, 0.13325, 0.963553, -0.00993419, -0.231758, -866.716, 69.063, 450.725
    6006, cam_05427, 0.138726, 0.981905, -0.00632025, -0.128753, -943.015, 36.9689, 262.114
    6007, cam_05427, 0.108859, 0.985173, 0.0372862, 0.127257, -947.453, -110.475, -222.779
    6008, cam_05427, 0.0742635, 0.871007, 0.0510967, 0.482929, -527.056, -170.64, -808.05
    6009, cam_05427, 0.055341, 0.71351, 0.0661525, 0.695316, -34.3208, -182.198, -962.299
    6010, cam_05427, 0.126189, 0.804032, 0.0362165, 0.579912, -328.914, -212.855, -898.667
    6011, cam_05427, 0.0945157, 0.943611, 0.00719878, 0.317197, -788.963, -84.6926, -575.858
    6012, cam_05427, 0.114935, 0.94491, 0.0126445, 0.306227, -801.577, -104.802, -555.055
    6013, cam_05427, 0.145727, 0.980147, 0.00420642, 0.134378, -947.579, -58.348, -246.78
    6014, cam_05427, 0.156196, 0.986551, -0.0161185, -0.045393, -976.13, 33.2259, 92.8238
    6015, cam_05427, 0.151735, 0.930887, -0.0531334, -0.328029, -760.825, 182.232, 591.251
    6016, cam_05427, 0.113268, 0.880341, -0.0409991, -0.458792, -559.524, 159.406, 788.254
    6017, cam_05427, 0.126302, 0.87218, -0.0627207, -0.468418, -537.363, 209.907, 790.586
    6018, cam_05427, 0.165772, 0.897634, -0.0202392, -0.407876, -646.779, 155.535, 716.454
    6019, cam_05427, 0.158748, 0.933178, -0.0160308, -0.322057, -769.713, 116.875, 589.543
    6020, cam_05427, 0.141977, 0.917235, -0.0574965, -0.367718, -702.025, 192.25, 649.376
    6021, cam_05427, 0.121252, 0.9312, -0.0249373, -0.342846, -740.485, 113.584, 622.91
    6022, cam_05427, 0.136342, 0.936044, -0.0437768, -0.321428, -765.352, 152.638, 581.194
    6023, cam_05427, 0.153023, 0.920874, -0.0378012, -0.356577, -718.419, 161.587, 634.246
    6024, cam_05427, 0.12105, 0.891169, -0.0339144, -0.435906, -595.61, 148.513, 751.918
    6025, cam_05427, 0.12648, 0.910176, -0.0301347, -0.393287, -664.385, 137.134, 692.634
    6026, cam_05427, 0.0720888, 0.929548, 0.00518755, -0.361549, -711.725, 28.0806, 656.115
    6027, cam_05427, 0.0572697, 0.950821, -0.0258984, -0.303295, -785.801, 68.0631, 559.751
    6028, cam_05427, 0.0486814, 0.968093, -0.0413147, -0.242321, -847.923, 86.8548, 454.344
    6029, cam_05427, 0.090856, 0.969477, -0.0774016, -0.214167, -864.244, 169.701, 393.434
    6030, cam_05427, 0.0486975, 0.974908, -0.0594613, -0.208921, -872.012, 118.224, 392.118
    6031, cam_05427, 0.0749137, 0.961499, -0.0753358, -0.253439, -826.904, 163.275, 464.007
    6032, cam_05427, 0.0576525, 0.96784, -0.0837212, -0.230113, -845.437, 168.453, 424.507
    6033, cam_05427, 0.0964948, 0.966042, -0.0780335, -0.226633, -848.774, 174.481, 412.453
    6034, cam_05427, 0.106154, 0.959462, -0.0716626, -0.251056, -826.725, 170.839, 453.849
    6035, cam_05427, 0.124554, 0.957658, -0.0941982, -0.241877, -827.737, 218.642, 428.168
    6036, cam_05427, 0.110198, 0.962199, -0.0827424, -0.234911, -836.944, 189.779, 421.345
    6037, cam_05427, 0.0739912, 0.966054, -0.0786194, -0.234699, -837.622, 165.852, 427.394
    6038, cam_05427, 0.091226, 0.972167, -0.0828828, -0.199245, -864.956, 176.239, 360.891
    6039, cam_05427, 0.0917703, 0.980123, -0.0787972, -0.157253, -893.944, 162.576, 285.645
    6040, cam_05427, 0.0953929, 0.983421, -0.0607059, -0.141765, -906.131, 127.329, 259.883
    6041, cam_05427, 0.0806834, 0.981038, -0.0626254, -0.164719, -891.143, 129.879, 302.542
    6042, cam_05427, 0.0987853, 0.980348, -0.0670113, -0.15706, -893.719, 142.2, 285.005
    6043, cam_05427, 0.101782, 0.974493, -0.0751103, -0.185373, -871.981, 162.624, 333.191
    6044, cam_05427, 0.0664504, 0.975102, -0.0727381, -0.19867, -861.929, 147.123, 361.87
    6045, cam_05427, 0.0668793, 0.976152, -0.0720067, -0.193572, -864.866, 145.255, 352.301
    6046, cam_05427, 0.0972522, 0.973093, -0.0561734, -0.201187, -861.306, 128.335, 364.027
    6047, cam_05427, 0.0943428, 0.977417, -0.054096, -0.18119, -875.191, 120.143, 328.844
    6048, cam_05427, 0.0968568, 0.967235, -0.0628572, -0.226108, -837.575, 144.022, 404.837
    6049, cam_05427, 0.120908, 0.955091, -0.0873082, -0.256048, -802.618, 203.684, 445.184
    6050, cam_05427, 0.100973, 0.945316, -0.0735897, -0.301276, -757.774, 176.314, 525.757
    6051, cam_05427, 0.0913907, 0.949636, -0.0873285, -0.286728, -769.146, 193.252, 500.681
    6052, cam_05427, 0.0977727, 0.959976, -0.0697079, -0.253035, -807.263, 160.325, 447.23
    6053, cam_05427, 0.0793574, 0.953755, -0.066782, -0.282123, -777.74, 149.503, 497.85
    6054, cam_05427, 0.0703195, 0.934359, -0.0838051, -0.339125, -705.782, 179.283, 585.152
    6055, cam_05427, 0.093054, 0.9336, -0.0798758, -0.336679, -708.777, 186.242, 577.201
    6056, cam_05427, 0.107784, 0.942921, -0.0742342, -0.306222, -745.815, 180.817, 528.142
